Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Hospital Type,Hospital Ownership,Emergency Services
341315,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,501 SOUTH POPLAR STREET,ELIZABETHTOWN,NC,28337,BLADEN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341316,HIGHLANDS CASHIERS HOSPITAL INC,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,MACON,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341317,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,1570 NC 8 & 89 HWY NORTH,DANBURY,NC,27016,STOKES,Critical Access Hospitals,Proprietary,Yes
341318,VIDANT CHOWAN HOSPITAL,211 VIRGINIA RD,EDENTON,NC,27932,CHOWAN,Critical Access Hospitals,Government - Local,Yes
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",90 HOSPITAL DRIVE PO BOX 1116,BREVARD,NC,28712,TRANSYLVANIA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341320,ALLEGHANY COUNTY MEMORIAL HOSPITAL,617 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341322,ST LUKES HOSPITAL,101 HOSPITAL DRIVE,COLUMBUS,NC,28722,POLK,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646,AVERY,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341324,"THE OUTER BANKS HOSPITAL, INC",4800 SOUTH CROATAN HIGHWAY,NAGS HEAD,NC,27959,DARE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341325,ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVE,JEFFERSON,NC,28640,ASHE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341326,ANGEL MEDICAL CENTER,120 RIVERVIEW ST PO BOX 1209,FRANKLIN,NC,28734,MACON,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,SOUTHPORT,NC,28461,BRUNSWICK,Critical Access Hospitals,Voluntary non-profit - Other,Yes
341328,MURPHY MEDICAL CENTER INC,3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,CHEROKEE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",125 HOSPITAL DR,SPRUCE PINE,NC,28777,MITCHELL,Critical Access Hospitals,Voluntary non-profit - Private,Yes
350002,CHI ST ALEXIUS HEALTH,900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,Acute Care Hospitals,Voluntary non-profit - Church,Yes
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
350011,SANFORD,801 BROADWAY NORTH,FARGO,ND,58122,CASS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,BURLEIGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,Acute Care Hospitals,Government - Local,Yes
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ROLETTE,Acute Care Hospitals,Government - Federal,Yes
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,10 NORTH RIVER ROAD,FORT YATES,ND,58538,SIOUX,Acute Care Hospitals,Government - Federal,Yes
350070,ESSENTIA HEALTH FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,CASS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
351300,TIOGA MEDICAL CENTER,810 N WELO ST,TIOGA,ND,58852,WILLIAMS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351301,MOUNTRAIL COUNTY MEDICAL CENTER INC,615 6TH ST SE,STANLEY,ND,58784,MOUNTRAIL,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351302,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,709 4TH AVE NE,WATFORD CITY,ND,58854,MCKENZIE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351303,GARRISON MEMORIAL HOSPITAL,407 3RD AVE SE,GARRISON,ND,58540,MCLEAN,Critical Access Hospitals,Voluntary non-profit - Church,Yes
351304,CHI ST ALEXIUS HEALTH TURTLE LAKE,220 5TH AVE W,TURTLE LAKE,ND,58575,MCLEAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351305,KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,58746,WARD,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351306,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,58425,GRIGGS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351307,ST ANDREWS HEALTH CENTER - CAH,316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,Critical Access Hospitals,Voluntary non-profit - Church,Yes
351308,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,MCVILLE,ND,58254,NELSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351309,SANFORD MEDICAL CENTER MAYVILLE,42 6TH AVENUE SE,MAYVILLE,ND,58257,TRAILL,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,58545,MERCER,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351311,CHI LISBON HEALTH,905 MAIN ST,LISBON,ND,58054,RANSOM,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351312,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,NORTHWOOD,ND,58267,GRAND FORKS,Critical Access Hospitals,Voluntary non-profit - Church,Yes
351313,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,BOWMAN,ND,58623,BOWMAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,ELGIN,ND,58533,GRANT,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351315,CHI OAKES HOSPITAL,1200 N 7TH ST,OAKES,ND,58474,DICKEY,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351316,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,ROLLA,ND,58367,ROLETTE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351318,CARRINGTON HEALTH CENTER,PO BOX 461,CARRINGTON,ND,58421,FOSTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380,CAVALIER,ND,58220,PEMBINA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,58237,WALSH,Critical Access Hospitals,Voluntary non-profit - Other,Yes
351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351322,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,ASHLEY,ND,58413,MCINTOSH,Critical Access Hospitals,Government - Local,Yes
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,LANGDON,ND,58249,CAVALIER,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351324,CHI MERCY HEALTH,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,BARNES,Critical Access Hospitals,Voluntary non-profit - Church,Yes
351325,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,58730,DIVIDE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351326,FIRST CARE HEALTH CENTER,115 VIVIAN ST,PARK RIVER,ND,58270,WALSH,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351327,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,58341,WELLS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351328,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,LINTON,ND,58552,EMMONS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351329,SANFORD MEDICAL CENTER HILLSBORO,12 THIRD STREET SE,HILLSBORO,ND,58045,TRAILL,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,1000 HIGHWAY 12,HETTINGER,ND,58639,ADAMS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 N,CANDO,ND,58324,TOWNER,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,Critical Access Hospitals,Voluntary non-profit - Other,Yes
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351334,CHI ST ALEXIUS HEALTH WILLISTON,1301 15TH AVE W,WILLISTON,ND,58801,WILLIAMS,Critical Access Hospitals,Voluntary non-profit - Church,Yes
351335,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,JAMESTOWN,ND,58401,STUTSMAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
351336,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,58601,STARK,Critical Access Hospitals,Voluntary non-profit - Church,Yes
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,ASHLAND,Acute Care Hospitals,Voluntary non-profit - Other,No
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,Acute Care Hospitals,Voluntary non-profit - Private,No
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Church,No
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,Acute Care Hospitals,Voluntary non-profit - Other,No
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,No
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,ERIE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,SUMMIT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,Acute Care Hospitals,Voluntary non-profit - Private,No
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360035,MOUNT CARMEL WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,Acute Care Hospitals,Government - Local,Yes
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,Acute Care Hospitals,Voluntary non-profit - Other,No
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,No
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,Acute Care Hospitals,Voluntary non-profit - Private,No
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43699,LUCAS,Acute Care Hospitals,Government - State,Yes
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,DAYTON,OH,45406,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360055,"STEWARD TRUMBULL MEMORIAL HOSPITAL, INC",1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,Acute Care Hospitals,Proprietary,Yes
360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,45014,BUTLER,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,MERCER,Acute Care Hospitals,Government - Hospital District or Authority,Yes
360059,METROHEALTH SYSTEM,2500 METROHEALTH DRIVE,CLEVELAND,OH,44109,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360064,ST ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,MAHONING,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,HURON,Acute Care Hospitals,Voluntary non-profit - Private,No
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,LIMA,OH,45801,ALLEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,OH,45891,VAN WERT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360074,FLOWER HOSPITAL,5200 HARROUN ROAD,SYLVANIA,OH,43560,LUCAS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360075,UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,RICHMOND HEIGHTS,OH,44143,CUYAHOGA,Acute Care Hospitals,Proprietary,Yes
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,WARREN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,OH,44111,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,6847 N CHESTNUT,RAVENNA,OH,44266,PORTAGE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,MARTINS FERRY,OH,43935,BELMONT,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360081,MERCY ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,OREGON,OH,43616,LUCAS,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Other,No
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,STARK,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,FRANKLIN,Acute Care Hospitals,Government - State,Yes
360086,MERCY HEALTH - SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,CLARK,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,CLEVELAND,OH,44113,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360089,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,SENECA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,LUCAS,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,MEDINA,OH,44256,MEDINA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,Acute Care Hospitals,Government - Local,Yes
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,HANCOCK,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,EAST LIVERPOOL,OH,43920,COLUMBIANA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360098,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,LAKE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,SANDUSKY,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360109,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,COSHOCTON,OH,43812,COSHOCTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360112,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360118,OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,RICHLAND,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,BRYAN,OH,43506,WILLIAMS,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,ASHTABULA,OH,44004,ASHTABULA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,STARK,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,HAMILTON,OH,45013,BUTLER,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,DAYTON,OH,45405,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360137,UH CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360141,"STEWARD NORTHSIDE MEDICAL CENTER, INC",500 GYPSY LANE,YOUNGSTOWN,OH,44501,MAHONING,Acute Care Hospitals,Proprietary,Yes
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,GARFIELD HEIGHTS,OH,44125,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360144,SOUTH POINTE HOSPITAL,20000 HARVARD ROAD,WARRENSVILLE HEIGHTS,OH,44122,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,LORAIN,Acute Care Hospitals,Voluntary non-profit - Private,No
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,MARIETTA,OH,45750,WASHINGTON,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,MILLERSBURG,OH,44654,HOLMES,Acute Care Hospitals,Government - Local,Yes
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,SUMMIT,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360151,AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,MASSILLON,OH,44646,STARK,Acute Care Hospitals,Proprietary,Yes
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360153,BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,BELLAIRE,OH,43906,BELMONT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,MIDDLEBURG HEIGHTS,OH,44130,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,SANDUSKY,Acute Care Hospitals,Voluntary non-profit - Other,Yes
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,ROSS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360161,ST JOSEPH WARREN HOSPITAL,667 EASTLAND AVE SE,WARREN,OH,44481,TRUMBULL,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,Acute Care Hospitals,Government - Local,Yes
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,LORAIN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,MIAMI,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,Acute Care Hospitals,Government - Local,Yes
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Church,Yes
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360185,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,COLUMBIANA,Acute Care Hospitals,Voluntary non-profit - Private,No
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,GEAUGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,LOGAN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,JEFFERSON,Acute Care Hospitals,Voluntary non-profit - Other,No
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,LICKING,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
360236,MERCY HOSPITAL CLERMONT,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,CLERMONT,Acute Care Hospitals,Voluntary non-profit - Church,No
