Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name
270089,BIG SKY MEDICAL CENTER,334 TOWN CENTER AVE,BIG SKY,MT,59716,GALLATIN
271300,POPLAR COMMUNITY HOSPITAL,211 H ST E,POPLAR,MT,59255,ROOSEVELT
271301,FALLON MEDICAL COMPLEX HOSPITAL,202 S 4TH ST W,BAKER,MT,59313,FALLON
271302,DAHL MEMORIAL HEALTHCARE ASSOC,215 SANDY ST,EKALAKA,MT,59324,CARTER
271303,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,MT,59858,GRANITE
271304,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,MT,59442,CHOUTEAU
271305,MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,MT,59215,MCCONE
271306,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,MT,59645,MEAGHER
271307,BENEFIS TETON MEDICAL CENTER,915 4TH ST NW,CHOTEAU,MT,59422,TETON
271308,ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,MT,59218,ROOSEVELT
271309,PRAIRIE COMMUNITY HOSPITAL,312 S ADAMS,TERRY,MT,59349,PRAIRIE
271310,GARFIELD COUNTY HEALTH CENTER,332 LEAVITT AVE,JORDAN,MT,59337,GARFIELD
271311,BIG SANDY MEDICAL CENTER,166 MONTANA AVE E,BIG SANDY,MT,59520,CHOUTEAU
271312,PHILLIPS COUNTY MEDICAL CENTER,311 S 8TH AVE E,MALTA,MT,59538,PHILLIPS
271313,PIONEER MEDICAL CENTER,301 W 7TH AVE,BIG TIMBER,MT,59011,SWEET GRASS
271314,DEER LODGE MEDICAL CENTER,1100 HOLLENBACK LN,DEER LODGE,MT,59722,POWELL
271315,P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,"456 GROS VENTRE AVE, RR 1",HARLEM,MT,59526,BLAINE
271316,FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,GLASGOW,MT,59230,VALLEY
271317,LIVINGSTON HEALTHCARE,504 S 13TH ST,LIVINGSTON,MT,59047,PARK
271318,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,MT,59725,BEAVERHEAD
271319,RUBY VALLEY HOSPITAL,220 E CROFOOT,SHERIDAN,MT,59749,MADISON
271320,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,MT,59923,LINCOLN
271321,WHEATLAND MEMORIAL HOSPITAL,530 3RD ST NW,HARLOWTON,MT,59036,WHEATLAND
271322,SHERIDAN MEMORIAL HOSPTIAL,440 W LAUREL AVE,PLENTYWOOD,MT,59254,SHERIDAN
271323,CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,MT,59859,SANDERS
271324,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,MT,59425,PONDERA
271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,MT,59864,LAKE
271326,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,MT,59068,CARBON
271327,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,MT,59327,ROSEBUD
271328,MARIAS MEDICAL CENTER,640 PARK AVE,SHELBY,MT,59474,TOOLE
271329,MADISON VALLEY MEDICAL CENTER,305 N MAIN,ENNIS,MT,59729,MADISON
271330,STILLWATER BILLINGS CLINIC,710 N 11TH ST,COLUMBUS,MT,59019,STILLWATER
271331,MINERAL COMMUNITY HOSPITAL,1208 6TH AVE E,SUPERIOR,MT,59872,MINERAL
271332,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,MT,59330,DAWSON
271333,BROADWATER HEALTH CENTER,110 N OAK ST,TOWNSEND,MT,59644,BROADWATER
271334,LIBERTY MEDICAL CENTER,315 W MADISON AVE,CHESTER,MT,59522,LIBERTY
271335,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,MT,59711,DEER LODGE
271336,NORTH VALLEY HOSPITAL,1600 HOSPITAL WAY,WHITEFISH,MT,59937,FLATHEAD
271337,NORTHERN ROCKIES MEDICAL CENTER,802 2ND ST SE,CUT BANK,MT,59427,GLACIER
271338,BIG HORN CO MEMORIAL HOSPITAL,17 N MILES,HARDIN,MT,59034,BIG HORN
271339,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE,"1010 SOUTH 7650 EAST, POST OFFICE BOX 9",CROW AGENCY,MT,59022,BIG HORN
271340,MARCUS DALY MEMORIAL HOSPITAL - CAH,1200 WESTWOOD DR,HAMILTON,MT,59840,RAVALLI
271342,DANIELS MEMORIAL HOSPITAL,105 5TH AVE E,SCOBEY,MT,59263,DANIELS
271343,PROVIDENCE ST JOSEPH MEDICAL CENTER,6 13TH AVE E,POLSON,MT,59860,LAKE
271344,SIDNEY HEALTH CENTER,216 14TH AVE SW,SIDNEY,MT,59270,RICHLAND
271345,CENTRAL MONTANA MEDICAL CENTER,408 WENDELL AVE,LEWISTOWN,MT,59457,FERGUS
271346,ROUNDUP MEMORIAL HEALTHCARE,1202 3RD ST W,ROUNDUP,MT,59072,MUSSELSHELL
271347,HOLY ROSARY HEALTHCARE,2600 WILSON ST,MILES CITY,MT,59301,CUSTER
280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,LANCASTER
280009,CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,68848,BUFFALO
280013,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,DOUGLAS
280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,LANCASTER
280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,HALL
280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,ADAMS
280060,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,7500 MERCY RD,OMAHA,NE,68124,DOUGLAS
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,SCOTT BLUFF
280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,LINCOLN
280077,FREMONT HEALTH MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,DODGE
280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,DOUGLAS
280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,68046,SARPY
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,PLATTE
280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,MADISON
280127,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH ST,LINCOLN,NE,68506,LANCASTER
280128,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,68526,LANCASTER
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,DOUGLAS
280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,DOUGLAS
280131,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,DOUGLAS
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,SARPY
280133,"NEBRASKA SPINE HOSPITAL, LLC","P O BOX 34400, 6901 NORTH 72ND ST, STE 20300",OMAHA,NE,68122,DOUGLAS
280134,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,68845,BUFFALO
281300,HARLAN COUNTY HEALTH SYSTEM,"P O BOX 836, 717 NORTH BROWN ST",ALMA,NE,68920,HARLAN
281301,FILLMORE COUNTY HOSPITAL,"P O BOX 193, 1900 F STREET",GENEVA,NE,68361,FILLMORE
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,"P O BOX 433, 600 I ST",PAWNEE CITY,NE,68420,PAWNEE
281303,NIOBRARA VALLEY HOSPITAL,"P O BOX 118, 401 SOUTH 5TH STREET",LYNCH,NE,68746,BOYD
281304,THAYER COUNTY HEALTH SERVICES,120 PARK AVE,HEBRON,NE,68370,THAYER
281305,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,NE,69145,KIMBALL
281306,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,68959,KEARNEY
281307,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,68066,SAUNDERS
281308,HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,HENDERSON,NE,68371,YORK
281310,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,NE,69154,GARDEN
281312,GENOA COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",GENOA,NE,68640,NANCE
281313,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,NE,69138,DAWSON
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,"P O BOX 428, 531 BEEBE ST",OSCEOLA,NE,68651,POLK
281315,BRODSTONE MEMORIAL HOSP,"P O BOX 187, 520 EAST 10TH ST",SUPERIOR,NE,68978,NUCKOLLS
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,"P O BOX 465, 621 N FRANKLIN ST",RED CLOUD,NE,68970,WEBSTER
281318,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,69336,MORRILL
281319,JEFFERSON COMMUNITY HEALTH CENTER,"P O BOX 277, 2200 H ST",FAIRBURY,NE,68352,JEFFERSON
281321,OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,OAKLAND,NE,68045,BURT
281322,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,68788,CUMING
281323,CHI HEALTH SCHUYLER,104 WEST 17TH ST,SCHUYLER,NE,68661,COLFAX
281324,NEMAHA COUNTY HOSPITAL,2022  13TH ST,AUBURN,NE,68305,NEMAHA
281325,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,BROWN
281326,ANTELOPE MEMORIAL HOSPITAL,"P O BOX 229, 102 WEST 9TH ST",NELIGH,NE,68756,ANTELOPE
281327,COZAD COMMUNITY HOSPITAL,"P O BOX 108, 300 EAST 12TH ST",COZAD,NE,69130,DAWSON
281328,MERRICK MEDICAL CENTER,1715  26TH ST,CENTRAL CITY,NE,68826,MERRICK
281329,AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,NE,68763,HOLT
281330,WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,68359,SALINE
281331,AVERA CREIGHTON HOSPITAL,"P O BOX 186, 1503 MAIN ST",CREIGHTON,NE,68729,KNOX
281332,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,DAVID CITY,NE,68632,BUTLER
281333,ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,ROCK
281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,BOONE
281335,CALLAWAY DISTRICT HOSPITAL,"P O BOX 100, 211 E KIMBALL",CALLAWAY,NE,68825,CUSTER
281336,YORK GENERAL HOSPITAL,2222 LINCOLN AVE,YORK,NE,68467,YORK
281338,HOWARD COUNTY MEDICAL CENTER,"P O BOX 406, 1113 SHERMAN ST",ST PAUL,NE,68873,HOWARD
281339,MEMORIAL HEALTH CARE SYSTEMS,300 NORTH COLUMBIA AVE,SEWARD,NE,68434,SEWARD
281340,DUNDY COUNTY HOSPITAL,"P O BOX 626, 1313 NORTH CHEYENNE ST",BENKELMAN,NE,69021,DUNDY
281341,CHADRON COMMUNITY HOSPITAL CORP,825 CENTENNIAL DRIVE,CHADRON,NE,69337,DAWES
281342,CHI HEALTH ST MARY'S,1301 GRUNDMAN BLVD,NEBRASKA CITY,NE,68410,OTOE
281343,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,HOLT
281344,CHERRY COUNTY HOSPITAL,"P O BOX 410, 510 NORTH GREEN ST",VALENTINE,NE,69201,CHERRY
281346,CHI HEALTH PLAINVIEW,"P O BOX 489, 704 NORTH THIRD ST",PLAINVIEW,NE,68769,PIERCE
281347,OSMOND GENERAL HOSPITAL,"P O BOX 429, 402 NORTH MAPLE ST",OSMOND,NE,68765,PIERCE
281348,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,69022,FURNAS
281349,PENDER COMMUNITY HOSPITAL,"P O BOX 100, 100 HOSPITAL DRIVE",PENDER,NE,68047,THURSTON
281350,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,JOHNSON
281351,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,NE,69033,CHASE
281352,"COMMUNITY MEDICAL CENTER, INC","P O BOX 399, 3307 BARADA ST",FALLS CITY,NE,68355,RICHARDSON
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862,VALLEY
281354,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,NE,68333,SALINE
281355,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,69153,KEITH
281356,PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,69140,PERKINS
281357,SIDNEY REGIONAL MEDICAL CENTER,1000 POLE CREEK CROSSING,SIDNEY,NE,69162,CHEYENNE
281358,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,69343,SHERIDAN
281359,MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM,810 NORTH 22ND ST,BLAIR,NE,68008,WASHINGTON
281360,BOX BUTTE GENERAL HOSPITAL,"P O BOX 810, 2101 BOX BUTTE AVE",ALLIANCE,NE,69301,BOX BUTTE
281361,LEXINGTON REGIONAL HEALTH CENTER,"P O BOX 980, 1201 NORTH ERIE ST",LEXINGTON,NE,68850,DAWSON
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,68949,PHELPS
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","P O BOX 278, 4800 HOSPITAL PARKWAY",BEATRICE,NE,68310,GAGE
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,CUSTER
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,NE,68131,DOUGLAS
283301,CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,NE,68114,DOUGLAS
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,CLARK
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,CLARK
290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,CLARK
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,ELKO
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,WASHOE
290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,102 E LAKE MEAD DR,HENDERSON,NV,89015,CLARK
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,CARSON CITY
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,CLARK
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,CLARK
290032,NORTHERN NEVADA MEDICAL CENTER,2375 PRATER WAY,SPARKS,NV,89434,WASHOE
290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,CLARK
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,CLARK
290042,HARMON HOSPITAL,2170 EAST HARMON AVENUE,LAS VEGAS,NV,89119,CLARK
290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,CLARK
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,CLARK
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,CLARK
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,CARSON CITY
290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,CLARK
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,CLARK
290056,MOUNTAIN'S EDGE HOSPITAL,8656 WEST PATRICK LANE,LAS VEGAS,NV,89148,CLARK
290057,HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,CLARK
291300,MOUNT GRANT GENERAL HOSPITAL,200 SOUTH A ST,HAWTHORNE,NV,89415,MINERAL
291301,INCLINE VILLAGE HEALTH CENTER,880 ALDER STREET,INCLINE VILLAGE,NV,89451,WASHOE
291302,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE H,ELY,NV,89301,WHITE PINE
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,89820,LANDER
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET/PO BOX 661,LOVELOCK,NV,89419,PERSHING
291306,CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,GARDNERVILLE,NV,89410,DOUGLAS
291307,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,MESQUITE,NV,89027,CLARK
291308,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,89445,HUMBOLDT
291309,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,89005,CLARK
291311,DESERT VIEW HOSPITAL,360 SOUTH LOLA LANE,PAHRUMP,NV,89048,NYE
291312,GROVER C DILS MEDICAL CENTER,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,NV,89008,LINCOLN
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,CHURCHILL
291314,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,89447,LYON
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,MERRIMACK
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,GRAFTON
300005,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,3246,BELKNAP
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,HILLSBOROUGH
300014,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,STRAFFORD
300017,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,3038,ROCKINGHAM
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,STRAFFORD
300019,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,3431,CHESHIRE
300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,3060,HILLSBOROUGH
300023,EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,3833,ROCKINGHAM
300029,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,3801,ROCKINGHAM
300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,3102,HILLSBOROUGH
301300,UPPER CONNECTICUT VALLEY HOSPITAL,181 CORLISS LANE,COLEBROOK,NH,3576,COOS
301301,COTTAGE HOSPITAL,90 SWIFTWATER RD,WOODSVILLE,NH,3785,GRAFTON
301302,LITTLETON REGIONAL HEALTHCARE,600 ST JOHNSBURY ROAD,LITTLETON,NH,3561,GRAFTON
301303,WEEKS MEDICAL CENTER,173 MIDDLE STREET,LANCASTER,NH,3584,COOS
301304,NEW LONDON HOSPITAL,273 COUNTY ROAD,NEW LONDON,NH,3257,MERRIMACK
301305,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,3766,GRAFTON
301306,FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVENUE,FRANKLIN,NH,3235,MERRIMACK
301308,VALLEY REGIONAL HOSPITAL,243 ELM STREET,CLAREMONT,NH,3743,SULLIVAN
301309,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,3458,HILLSBOROUGH
301310,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL ROAD,BERLIN,NH,3570,COOS
301311,SPEARE MEMORIAL HOSPITAL,16 HOSPITAL ROAD,PLYMOUTH,NH,3264,GRAFTON
301312,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,3894,CARROLL
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,BERGEN
310002,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,7112,ESSEX
310003,PALISADES MEDICAL CENTER,7600 RIVER RD,NORTH BERGEN,NJ,7047,HUDSON
310005,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,HUNTERDON
310006,ST MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,7055,PASSAIC
310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,BERGEN
310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAASS DRIVE,BELLEVILLE,NJ,7109,ESSEX
310010,PENN MEDICINE PRINCETON MEDICAL CENTER,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,8536,MIDDLESEX
310011,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT HOUSE,NJ,8210,CAPE MAY
310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,BERGEN
310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,CAMDEN
310015,MORRISTOWN MEDICAL CENTER,100 MADISON AVE,MORRISTOWN,NJ,7962,MORRIS
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,7306,HUDSON
310017,CHILTON MEDICAL CENTER,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,MORRIS
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,PASSAIC
310022,VIRTUA WEST JERSEY HOSPITALS VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,865 STONE ST,RAHWAY,NJ,7065,UNION
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,29 EAST 29TH ST,BAYONNE,NJ,7002,HUDSON
310027,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,ELIZABETH,NJ,7207,UNION
310029,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,CAMDEN
310031,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,BROWNS MILLS,NJ,8015,BURLINGTON
310032,INSPIRA MEDICAL CENTER VINELAND,1505 W SHERMAN AVE,VINELAND,NJ,8360,CUMBERLAND
310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,7701,MONMOUTH
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,MIDDLESEX
310039,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,530 NEW BRUNSWICK AVE,PERTH AMBOY,NJ,8861,MIDDLESEX
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,7030,HUDSON
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,ONE CAPITAL WAY,PENNINGTON,NJ,8534,MERCER
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,BERGEN
310047,SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,SOMERS POINT,NJ,8244,ATLANTIC
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,8876,SOMERSET
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,25 POCONO ROAD,DENVILLE,NJ,7834,MORRIS
310051,OVERLOOK MEDICAL CENTER,99 BEAUVOIR AVENUE,SUMMIT,NJ,7902,UNION
310052,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,8724,OCEAN
310054,HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,ESSEX
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,MOUNT HOLLY,NJ,8060,BURLINGTON
310058,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVE,PARAMUS,NJ,7652,BERGEN
310060,ST LUKE'S WARREN HOSPITAL,185 ROSEBERRY ST,PHILLIPSBURG,NJ,8865,WARREN
310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,218A SUNSET ROAD,WILLINGBORO,NJ,8046,BURLINGTON
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,ATLANTIC
310069,INSPIRA MEDICAL CENTER ELMER,"501 WEST FRONT STREET, POST OFFICE BOX  1090",ELMER,NJ,8318,SALEM
310070,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,8901,MIDDLESEX
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,1945 RTE 33,NEPTUNE,NJ,7754,MONMOUTH
310074,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,7302,HUDSON
310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,7740,MONMOUTH
310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,ESSEX
